event_id,device_id,timestamp,latitude,longitude,speed_kmh,engine_temp_c,battery_pct,status
badfe7c5-6d97-4955-bcd4-603aab023a2b,TRUCK-028,2024-10-06 18:22:00,-34.586918,-58.360652,0,37,73,maintenance
71789ec7-534f-4de4-bd50-3f8ba161a26c,TRUCK-018,2024-10-06 18:26:00,-34.579012,-58.308717,85,98,64,moving
5703a173-b5f4-43c3-b3b0-508f58ff27b7,TRUCK-040,2024-10-06 18:33:00,-34.532267,-58.344892,0,75,79,idle
f0464270-8c1a-4886-a4a3-8ffe24f36cfe,TRUCK-033,2024-10-06 18:40:00,-34.598272,-58.467715,0,21,64,maintenance
124f7f92-722d-4aa8-b149-aa4540cdc558,TRUCK-001,2024-10-06 18:50:00,-34.598303,-58.312367,86,100,95,moving
2a3ee416-0999-491a-9518-cfd8496a6bde,TRUCK-003,2024-10-06 18:54:00,-34.506374,-58.447337,0,82,93,stopped
5288ee0d-e95a-4c4f-9916-fc1961423d67,TRUCK-016,2024-10-06 19:05:00,-34.550079,-58.41237,0,71,98,idle
2838c368-d117-4ea0-ba10-cce710c66076,TRUCK-029,2024-10-06 19:13:00,-34.595793,-58.326126,0,72,81,stopped
7ff3f53f-4ae3-4a48-b021-5d090b033e24,TRUCK-016,2024-10-06 19:17:00,-34.565884,-58.392743,0,76,86,stopped
a773afd7-e03b-4a4e-b90f-949cc3d39a1a,TRUCK-007,2024-10-06 19:24:00,-34.525743,-58.381161,0,79,90,idle
6873f212-20ec-4a77-98d8-6cb67a90ba89,TRUCK-012,2024-10-06 19:30:00,-34.555857,-58.418456,0,33,73,maintenance
8d03bc94-019a-49a4-b709-123cbb6db107,TRUCK-009,2024-10-06 19:35:00,-34.506946,-58.389076,0,85,71,stopped
8a65d55f-fd6a-4df3-9558-ba7ccc506adc,TRUCK-034,2024-10-06 19:50:00,-34.524292,-58.474935,0,83,70,stopped
88b1c6d7-2869-4879-a2dd-a75096c62d1e,TRUCK-006,2024-10-06 20:04:00,-34.572713,-58.480181,0,82,89,idle
f4996638-196f-4f4b-be26-f26dd3c4e89a,TRUCK-012,2024-10-06 20:05:00,-34.541329,-58.346981,57,105,97,moving
311aad07-daed-43e0-b8b5-6d115c323de1,TRUCK-021,2024-10-06 20:16:00,-34.560623,-58.348232,0,31,99,maintenance
057bc0e0-e634-4285-b65c-bc96768d8099,TRUCK-043,2024-10-06 20:28:00,-34.520926,-58.421651,0,39,63,maintenance
e6ed6dfe-ab9a-4592-9656-9ede4cee781a,TRUCK-033,2024-10-06 20:43:00,-34.569312,-58.35082,0,30,69,maintenance
25032186-6171-4883-975c-cff27cd859b8,TRUCK-035,2024-10-06 20:48:00,-34.509264,-58.448576,0,73,63,idle
7eef553a-cf8c-4891-9ad1-8a32214c0edf,TRUCK-026,2024-10-06 20:56:00,-34.529624,-58.308513,66,103,71,moving
72b93b07-0668-4ba0-ac36-16d9e1dc9104,TRUCK-014,2024-10-06 21:04:00,-34.569321,-58.422008,0,22,84,maintenance
d1f39a61-cc16-4e16-b41d-ff9bac488038,TRUCK-016,2024-10-06 21:14:00,-34.535745,-58.437744,0,81,83,stopped
ebf5bc57-a44a-406d-a184-479b66634ba9,TRUCK-005,2024-10-06 21:20:00,-34.524094,-58.45804,0,70,99,stopped
171008c1-2306-43c5-a573-3c967824331d,TRUCK-004,2024-10-06 21:33:00,-34.549481,-58.486387,0,85,66,stopped
bca67495-3e95-4dd5-a15d-9a9c3c0d53ef,TRUCK-028,2024-10-06 21:44:00,-34.553292,-58.450935,0,23,86,maintenance
e16d70a8-6af9-43fd-bbec-1d40754913d1,TRUCK-037,2024-10-06 21:49:00,-34.581099,-58.490758,55,98,63,moving
d4bb462a-4380-407d-a8f5-685732b21696,TRUCK-015,2024-10-06 21:53:00,-34.544306,-58.426873,0,72,72,idle
58525377-4244-4dce-9ebf-592aeceea5e0,TRUCK-040,2024-10-06 22:03:00,-34.544622,-58.393971,0,74,84,idle
e5a33acb-051b-4c0c-b12b-658fa5c06610,TRUCK-040,2024-10-06 22:09:00,-34.539285,-58.483363,81,96,100,moving
7a0ae94d-020b-4083-b493-22027af8016b,TRUCK-014,2024-10-06 22:12:00,-34.534103,-58.472354,0,76,77,idle
c44142b0-ac8b-4fe0-a50f-8e70f39212f7,TRUCK-039,2024-10-06 22:17:00,-34.593247,-58.406037,0,75,60,stopped
02b6eed5-0ac5-4414-b5e4-e02aa0a501ce,TRUCK-040,2024-10-06 22:18:00,-34.530018,-58.322017,0,81,99,idle
83c204a9-8008-4225-924d-a772372bc91c,TRUCK-025,2024-10-06 22:23:00,-34.531193,-58.43031,87,88,68,moving
5e324e4d-580f-410f-8904-722b380379be,TRUCK-001,2024-10-06 22:35:00,-34.577399,-58.439282,0,81,93,stopped
e32c9a07-2992-46cc-99d3-ccaa075992e2,TRUCK-049,2024-10-06 22:46:00,-34.553554,-58.435965,0,78,81,idle
1d0a52fd-65cf-46db-a67c-9da1f2822bb0,TRUCK-047,2024-10-06 23:01:00,-34.574747,-58.316623,0,78,63,stopped
71802c5f-06e3-43de-82d0-0902970c76d9,TRUCK-040,2024-10-06 23:15:00,-34.561461,-58.434856,0,84,88,stopped
fdd763f1-b858-42e5-a17d-ab6a89102c60,TRUCK-047,2024-10-06 23:27:00,-34.576889,-58.359331,0,30,84,maintenance
eb2a40fb-e2e6-42d7-8b1f-51717b39af76,TRUCK-034,2024-10-06 23:33:00,-34.547509,-58.333562,0,77,83,stopped
9381e72f-93ea-44ee-b0da-d8aa620b77d4,TRUCK-012,2024-10-06 23:44:00,-34.546199,-58.488869,90,101,98,moving
11953c6a-1cf8-4392-8b7a-6107696e06a8,TRUCK-001,2024-10-06 23:45:00,-34.513221,-58.450137,63,97,100,moving
8755f0f6-cbdc-4d80-b01f-559e437f7c06,TRUCK-004,2024-10-06 23:49:00,-34.51574,-58.498189,42,87,72,moving
3b291fdf-0192-42e7-96a2-b0b084fe3a36,TRUCK-019,2024-10-07 00:04:00,-34.56464,-58.380929,0,81,78,stopped
d705e69c-3d38-4c3b-898e-eee769839daa,TRUCK-028,2024-10-07 00:19:00,-34.516617,-58.338081,0,40,94,maintenance
aaa1e3af-de6c-43b7-96d3-b4da0b0abefa,TRUCK-024,2024-10-07 00:28:00,-34.586285,-58.411475,69,92,98,moving
df09d218-a789-424f-89ef-3a3f673bf0b8,TRUCK-016,2024-10-07 00:40:00,-34.54029,-58.497666,0,25,90,maintenance
30cc0cbb-1957-45a8-9a2a-dcebba3839a8,TRUCK-019,2024-10-07 00:45:00,-34.578308,-58.469811,85,96,90,moving
ca7fa9de-d5b8-4cee-b1b0-565393fa2913,TRUCK-016,2024-10-07 00:52:00,-34.526708,-58.315955,0,80,98,stopped
79f7f832-c847-4edc-9a01-dc6e2a5f1825,TRUCK-002,2024-10-07 01:05:00,-34.575406,-58.429223,0,80,80,idle
ed288736-e3e8-4d71-982c-95c99f5990ed,TRUCK-038,2024-10-07 01:20:00,-34.581244,-58.466543,0,78,83,stopped
9d623e94-176b-4557-b47c-edaa6a993d42,TRUCK-028,2024-10-07 01:21:00,-34.541293,-58.339889,0,70,88,idle
bfde6731-43f0-42ba-b1d1-587769db04bf,TRUCK-047,2024-10-07 01:24:00,-34.584021,-58.467087,0,37,66,maintenance
06283ca4-02d2-4a5e-9acd-4f35469fff94,TRUCK-004,2024-10-07 01:38:00,-34.543481,-58.470142,0,78,72,stopped
81f845ab-14f2-491d-ba54-472670026293,TRUCK-035,2024-10-07 01:51:00,-34.585937,-58.406723,0,80,79,stopped
d6906cdc-ec58-4cd1-bfa9-4156d1986c3d,TRUCK-044,2024-10-07 02:03:00,-34.589225,-58.38052,0,71,84,idle
6451b27f-fd13-4089-907c-7ec08d0b3c4b,TRUCK-049,2024-10-07 02:13:00,-34.508009,-58.467771,40,87,77,moving
ba3e46e5-da1e-4e53-ba6f-5f5c2867861b,TRUCK-018,2024-10-07 02:15:00,-34.574793,-58.494258,0,20,95,maintenance
14dc8aed-ae37-4c93-9516-370a02f6e64d,TRUCK-029,2024-10-07 02:22:00,-34.563483,-58.343345,0,81,84,idle
c29863d2-0e1a-4d84-a879-8ca112b367a4,TRUCK-037,2024-10-07 02:37:00,-34.586553,-58.368476,0,29,81,maintenance
da2d5c13-0a0a-43c8-a301-9ccffea797ce,TRUCK-019,2024-10-07 02:39:00,-34.577108,-58.390089,43,95,65,moving
8d56e312-0475-4b17-bff5-8b272affab92,TRUCK-028,2024-10-07 02:44:00,-34.504286,-58.404168,0,77,69,stopped
6ba202d9-23b5-42fc-b31e-d2e4acfc7457,TRUCK-035,2024-10-07 02:58:00,-34.573896,-58.323702,64,93,98,moving
3d964ea7-0b2a-4b58-a09c-5fbee9be547f,TRUCK-050,2024-10-07 03:06:00,-34.577642,-58.49048,0,25,76,maintenance
a4b1c2da-80c0-4e1f-9930-ea987810538a,TRUCK-018,2024-10-07 03:07:00,-34.599309,-58.373548,57,97,98,moving
1ad68529-16b9-4fa7-8d93-ce7393e2e5de,TRUCK-004,2024-10-07 03:13:00,-34.579142,-58.386043,0,82,75,stopped
2d959a57-02be-4a5f-a1b3-88f69833f926,TRUCK-011,2024-10-07 03:19:00,-34.531349,-58.377558,0,77,63,idle
2a684a02-13b9-4779-9078-e4e7240f4068,TRUCK-023,2024-10-07 03:28:00,-34.533423,-58.457497,0,76,83,idle
46e3ad76-887d-4da0-978c-b3ffa7f9ae6f,TRUCK-034,2024-10-07 03:34:00,-34.598554,-58.437922,0,37,99,maintenance
fc707c4d-9879-405e-9c48-8490809dbae4,TRUCK-032,2024-10-07 03:46:00,-34.569489,-58.433087,0,76,72,stopped
fc19277d-5847-4103-9cb7-aac181315baa,TRUCK-016,2024-10-07 03:57:00,-34.545138,-58.319479,0,84,84,idle
258bdfae-caf2-4e08-9459-f829b47463ba,TRUCK-023,2024-10-07 04:05:00,-34.56293,-58.330929,0,79,83,idle
5d2c0876-d6f3-4541-8023-90863d253c1c,TRUCK-011,2024-10-07 04:12:00,-34.559007,-58.466326,0,26,80,maintenance
a60d1e3f-9431-4a63-8929-f8f5cd4697ba,TRUCK-033,2024-10-07 04:13:00,-34.582916,-58.398992,0,35,86,maintenance
1ca95b64-c42d-4a25-a27f-6a4fbfd810c9,TRUCK-037,2024-10-07 04:21:00,-34.578905,-58.356772,0,72,100,idle
9def0a25-ab56-4a83-b4dd-5b4a40fa17b7,TRUCK-006,2024-10-07 04:35:00,-34.551486,-58.435923,0,83,78,idle
91161f7d-7208-4d3f-9cc9-14b1e486e92f,TRUCK-027,2024-10-07 04:39:00,-34.524331,-58.387344,0,82,72,idle
65f1ef26-fff6-480e-8587-98d1e916ca76,TRUCK-023,2024-10-07 04:48:00,-34.583063,-58.460094,0,27,90,maintenance
3a23ee7b-36f0-4274-8a1a-85be05da697d,TRUCK-007,2024-10-07 04:53:00,-34.581605,-58.369214,45,98,75,moving
4e2cc2ba-9a9c-4406-ba09-34f45b03aded,TRUCK-010,2024-10-07 05:07:00,-34.524713,-58.318582,55,96,65,moving
a6e98c4d-b0e2-4521-97e9-8b837d34286a,TRUCK-021,2024-10-07 05:21:00,-34.525859,-58.375541,0,75,62,stopped
f44015d0-1822-4e41-83b1-c46068e64342,TRUCK-043,2024-10-07 05:22:00,-34.56733,-58.312598,0,39,92,maintenance
18f23e8d-5ee8-4ba9-869a-0cf758a7bde7,TRUCK-021,2024-10-07 05:32:00,-34.535485,-58.465149,0,28,61,maintenance
736e4b5d-5f5d-412a-8307-153ee1a787f2,TRUCK-036,2024-10-07 05:37:00,-34.560089,-58.454213,0,71,98,stopped
65f6c786-ce8e-4e7b-a9c6-6b74bf4dc2d6,TRUCK-050,2024-10-07 05:39:00,-34.513623,-58.387107,0,32,81,maintenance
31b6fe5f-5dae-43fe-ae28-2334b6957693,TRUCK-047,2024-10-07 05:51:00,-34.587105,-58.316819,0,84,79,idle
79b0300a-99fb-4f04-92dd-97f2c16c2fa9,TRUCK-008,2024-10-07 06:03:00,-34.551195,-58.47565,0,85,96,stopped
63090aff-0f37-446c-b1f3-78ca0b1590be,TRUCK-012,2024-10-07 06:11:00,-34.505858,-58.38979,80,100,73,moving
7b06f455-e08e-467b-bfc8-fe4cc19e6e72,TRUCK-027,2024-10-07 06:16:00,-34.591346,-58.393937,0,85,60,idle
df6e2d3d-932f-4420-ab3b-e5657a33b95c,TRUCK-017,2024-10-07 06:28:00,-34.562285,-58.402775,55,91,75,moving
cbd6a57f-3b9f-4c74-91c9-a05ae30b63cc,TRUCK-013,2024-10-07 06:35:00,-34.580102,-58.465423,45,103,93,moving
2c882450-41c9-4569-bb72-4f802128e2ce,TRUCK-043,2024-10-07 06:50:00,-34.582979,-58.369989,0,30,71,maintenance
3bcda7f1-af4e-4731-88aa-f6cdaee21c75,TRUCK-044,2024-10-07 06:59:00,-34.554479,-58.470298,0,70,99,stopped
c50539a8-d391-497c-9b4a-9bc27852e87c,TRUCK-041,2024-10-07 07:01:00,-34.514998,-58.482321,0,79,81,stopped
859525e1-1267-44c5-8a80-f7ee2fe63368,TRUCK-023,2024-10-07 07:06:00,-34.586662,-58.439457,88,92,64,moving
737adfe5-b145-4c6a-a089-496e919ca4b7,TRUCK-050,2024-10-07 07:20:00,-34.566581,-58.324469,0,71,77,stopped
2d8c693f-6d98-417e-807d-e0b6742009cc,TRUCK-035,2024-10-07 07:32:00,-34.511682,-58.393603,0,20,93,maintenance
c4355d77-6206-4f02-8a75-ddc08bb8d70c,TRUCK-010,2024-10-07 07:42:00,-34.571697,-58.420624,0,84,72,idle
de2103bc-67d0-44a2-acf4-8ffa93631607,TRUCK-002,2024-10-07 07:54:00,-34.590468,-58.309749,0,26,76,maintenance
bb3aae21-dc89-4b65-b7da-831d8abbbba5,TRUCK-005,2024-10-07 07:59:00,-34.582162,-58.384864,0,79,72,idle
fe4a6484-619f-4a8e-8170-09eb7630c30e,TRUCK-045,2024-10-07 08:11:00,-34.553882,-58.435466,62,90,89,moving
3f2bc29e-cdfa-4f16-bb49-0857e3160d0b,TRUCK-044,2024-10-07 08:20:00,-34.56674,-58.42768,87,90,90,moving
5cf46cc0-5217-4024-a94e-51522ede3a56,TRUCK-028,2024-10-07 08:24:00,-34.507249,-58.47531,0,70,69,stopped
aab51a3a-5ac0-4dca-9089-f66a3ece03c1,TRUCK-021,2024-10-07 08:31:00,-34.544109,-58.321729,0,38,69,maintenance
e61222b6-822d-4360-a3c8-637e1c16bb98,TRUCK-047,2024-10-07 08:42:00,-34.515244,-58.363275,50,92,97,moving
f3fd7c1b-838e-416c-987e-20c4db29b9cb,TRUCK-012,2024-10-07 08:44:00,-34.528331,-58.333802,0,23,71,maintenance
fa609ac4-ce73-4da7-a4de-2c20b6a4bed3,TRUCK-030,2024-10-07 08:57:00,-34.556548,-58.491869,62,88,85,moving
d2f5f281-fe8a-4611-82aa-9e49b96d60fb,TRUCK-015,2024-10-07 09:01:00,-34.596365,-58.497808,73,94,100,moving
196c61a5-fdb4-40dd-8342-730c497cfeb5,TRUCK-018,2024-10-07 09:13:00,-34.549471,-58.416196,0,85,73,idle
78cf8a7a-1f22-43fc-b72d-7f2fa5ad2e10,TRUCK-029,2024-10-07 09:25:00,-34.509376,-58.408665,0,30,96,maintenance
94930c80-433a-4af2-8158-e4159f5640d5,TRUCK-008,2024-10-07 09:40:00,-34.509764,-58.323746,0,78,67,stopped
7b6aa218-979f-43b6-8b38-bc76505527e3,TRUCK-035,2024-10-07 09:41:00,-34.571753,-58.315905,50,102,87,moving
119c9802-a1e7-4184-99c5-8c57e4c13e39,TRUCK-047,2024-10-07 09:44:00,-34.521398,-58.33202,0,32,74,maintenance
0480d6d0-cba8-4cf8-aef8-1364f910286e,TRUCK-005,2024-10-07 09:54:00,-34.561778,-58.460915,0,73,63,idle
15444cfe-90ff-4558-a556-48f764b63660,TRUCK-045,2024-10-07 10:01:00,-34.528553,-58.409113,76,97,63,moving
964db9a4-4a45-4655-bf65-f2ab8167d278,TRUCK-045,2024-10-07 10:15:00,-34.574867,-58.434437,69,86,100,moving
e92a9d70-887e-4d6c-8fbc-f089c364f863,TRUCK-027,2024-10-07 10:18:00,-34.510825,-58.437155,0,28,95,maintenance
cc32ef51-e49a-4631-8506-b4e89a78f347,TRUCK-022,2024-10-07 10:27:00,-34.546363,-58.321362,42,89,67,moving
dd49fc91-0ecf-4e32-8522-93c543ca8ac0,TRUCK-047,2024-10-07 10:37:00,-34.516311,-58.478855,0,79,77,idle
a8b14d52-7189-4a98-9c55-441e4b4cf351,TRUCK-013,2024-10-07 10:49:00,-34.560214,-58.368521,0,37,95,maintenance
0f0e980a-a1ac-4b36-ac42-2ee358c8b85f,TRUCK-010,2024-10-07 10:51:00,-34.517172,-58.315805,65,101,66,moving
52eb7d2d-7379-4307-a0b2-a7232ead3ea5,TRUCK-025,2024-10-07 11:06:00,-34.575808,-58.481263,0,40,64,maintenance
fbab1143-b5f0-4fca-8401-e155b4db097a,TRUCK-014,2024-10-07 11:11:00,-34.518665,-58.472505,53,99,67,moving
ca1c62cc-c927-4a61-9b27-3ae3e59e7832,TRUCK-004,2024-10-07 11:21:00,-34.560597,-58.313539,76,90,99,moving
faa4b221-2efa-4f19-ab42-2954affbbe6d,TRUCK-011,2024-10-07 11:24:00,-34.571924,-58.448882,0,37,64,maintenance
cbfcc9d5-3cff-4b47-8c36-811fe4889412,TRUCK-037,2024-10-07 11:28:00,-34.549395,-58.346361,0,83,74,stopped
29584c6c-a246-4bd6-b178-15db610a8ffe,TRUCK-041,2024-10-07 11:32:00,-34.521631,-58.456821,0,38,82,maintenance
4a9037f4-d8c9-40fa-826e-f6f74a6a7278,TRUCK-041,2024-10-07 11:33:00,-34.549704,-58.468239,62,97,67,moving
48bb2291-4f67-4051-90ca-e4f661c8c2c0,TRUCK-034,2024-10-07 11:46:00,-34.563682,-58.496563,0,71,89,idle
74c08c84-8f7f-4151-8790-faa968a5cc08,TRUCK-032,2024-10-07 11:56:00,-34.527578,-58.364927,0,84,94,stopped
205aa4e6-5cff-4d77-bec9-db8ccc4fdde8,TRUCK-026,2024-10-07 12:10:00,-34.584551,-58.440558,0,81,61,idle
ed601e51-dbc4-4ef5-b7ed-3b2650354d1f,TRUCK-043,2024-10-07 12:24:00,-34.501235,-58.359648,73,105,63,moving
adf51ae3-2b3d-4e85-88d5-07b1e0d50a02,TRUCK-050,2024-10-07 12:32:00,-34.530803,-58.375779,0,76,66,stopped
24050d90-b155-4b4d-88ab-5bb52d21f2d5,TRUCK-022,2024-10-07 12:38:00,-34.58118,-58.326804,0,21,98,maintenance
4b79b8e2-064d-44dc-95e7-78089be8667b,TRUCK-019,2024-10-07 12:46:00,-34.560054,-58.46533,65,100,77,moving
e7f8630e-8e8b-4366-8d5c-779412d24dc6,TRUCK-027,2024-10-07 12:53:00,-34.549048,-58.301362,0,79,98,idle
378360d4-6b56-4214-a2b7-050c48bad67f,TRUCK-010,2024-10-07 12:55:00,-34.517943,-58.444748,0,32,83,maintenance
b08ae970-42cb-45dc-bd87-99e9df3df3e4,TRUCK-008,2024-10-07 13:06:00,-34.558411,-58.488952,0,79,81,idle
87af4733-04c3-4dff-9eee-f5964b9144d1,TRUCK-050,2024-10-07 13:09:00,-34.537054,-58.438914,0,84,62,stopped
a3870fac-db06-4f73-84f3-f8664f72bb0a,TRUCK-005,2024-10-07 13:20:00,-34.507768,-58.330271,0,84,70,stopped
f6d7f638-1042-4deb-bf3a-f62acfbd8da6,TRUCK-033,2024-10-07 13:27:00,-34.527692,-58.401067,54,97,90,moving
8394cd20-6c16-48f8-99e5-b6ac2bafdd8c,TRUCK-019,2024-10-07 13:36:00,-34.53458,-58.457774,56,87,62,moving
4e9fd39a-583e-4de0-926f-75f9dfe0bfa8,TRUCK-020,2024-10-07 13:45:00,-34.547085,-58.399162,0,28,79,maintenance
9390ff18-eacc-4bec-9ae6-d3d2f58f4700,TRUCK-003,2024-10-07 13:47:00,-34.547625,-58.306271,0,84,60,idle
d0f0abf1-03ab-48fc-9586-aac40b2b60f6,TRUCK-020,2024-10-07 13:53:00,-34.593732,-58.374155,0,37,74,maintenance
2f03874a-0a49-4bbd-b4e0-99809f70abf2,TRUCK-049,2024-10-07 13:55:00,-34.570059,-58.448736,0,73,97,idle
a566950e-ae27-4e3d-980c-a800f939115f,TRUCK-021,2024-10-07 14:10:00,-34.594829,-58.443752,0,84,75,stopped
7488023a-c42f-4c00-9036-3a88c12bc115,TRUCK-045,2024-10-07 14:24:00,-34.536275,-58.496604,0,79,71,idle
15b2f82d-425f-4f15-a1e8-a224b1cfd534,TRUCK-025,2024-10-07 14:33:00,-34.543232,-58.481218,0,79,79,stopped
8d775657-71c9-4342-ae36-20db4bf08b5e,TRUCK-020,2024-10-07 14:45:00,-34.531814,-58.426149,0,76,86,idle
8fea6e69-9ac6-4e83-afa6-4f15fdb6386c,TRUCK-040,2024-10-07 14:56:00,-34.527432,-58.470611,0,25,76,maintenance
acbc29af-2fe7-45fc-bab2-bb85945ae3df,TRUCK-032,2024-10-07 15:03:00,-34.575981,-58.341905,0,78,94,idle
5552600f-4522-43b5-8dfc-da4a4d8cbc5d,TRUCK-020,2024-10-07 15:16:00,-34.501107,-58.389216,0,25,99,maintenance
8d401399-fc5e-4abf-ad7e-0d140f0c659f,TRUCK-021,2024-10-07 15:22:00,-34.573877,-58.418239,0,79,83,idle
90f3ad90-9a51-40cc-99fc-471dfed72d63,TRUCK-007,2024-10-07 15:30:00,-34.583344,-58.387448,42,95,95,moving
d095dc51-16b1-4dd0-91a6-5ee25246c624,TRUCK-007,2024-10-07 15:44:00,-34.535892,-58.444754,71,90,88,moving
ca0ef883-1206-42b3-a8b0-562797d79edd,TRUCK-002,2024-10-07 15:47:00,-34.58193,-58.387961,0,79,79,idle
4f1db213-6c6e-4b3a-a4b5-750ddf7cca8c,TRUCK-044,2024-10-07 16:00:00,-34.535057,-58.350513,0,25,94,maintenance
441ece93-baa6-482b-97c6-581390c4b6a0,TRUCK-030,2024-10-07 16:10:00,-34.597347,-58.344437,0,76,71,idle
10946301-e3a0-4989-913a-42b6102f3454,TRUCK-021,2024-10-07 16:21:00,-34.547448,-58.382294,0,29,65,maintenance
de1f5171-95fa-4ada-a656-6a70efb6c034,TRUCK-041,2024-10-07 16:29:00,-34.509176,-58.3837,80,89,92,moving
0aa2cf5e-b488-4293-890f-b0ae60346e3c,TRUCK-028,2024-10-07 16:43:00,-34.529916,-58.499229,0,70,60,stopped
aa56a11e-a904-4b8e-90ac-6c73236f4976,TRUCK-049,2024-10-07 16:46:00,-34.543725,-58.490952,0,70,72,idle
6a95ba78-f832-42a8-b335-4a6ff5fa100b,TRUCK-033,2024-10-07 16:53:00,-34.580445,-58.443379,90,92,94,moving
cbe6cc1f-9883-42b7-9aa1-d4e62d29e398,TRUCK-003,2024-10-07 16:55:00,-34.582836,-58.431429,0,78,80,stopped
5950eda7-400a-4b9f-8db3-8db19ef5f365,TRUCK-032,2024-10-07 17:07:00,-34.556974,-58.325942,0,72,87,stopped
9abb7b20-6787-4118-9fb4-81e48e9409b8,TRUCK-013,2024-10-07 17:21:00,-34.505041,-58.310556,71,105,76,moving
c1edf7e4-7f8c-4159-abd9-3571da8ba2f9,TRUCK-039,2024-10-07 17:27:00,-34.545917,-58.304371,0,81,87,idle
24e7aca7-063f-4e05-8ca8-d5fdf5d09151,TRUCK-029,2024-10-07 17:31:00,-34.500559,-58.410048,0,21,60,maintenance
b6839fc1-1616-4522-bf01-8231c88b59ff,TRUCK-019,2024-10-07 17:37:00,-34.514493,-58.460839,0,75,60,idle
97db905c-b0be-4224-946b-2a892c0c2c45,TRUCK-033,2024-10-07 17:45:00,-34.566255,-58.373322,0,78,64,stopped
d3a168b9-2649-4d84-8acc-be702650a5d4,TRUCK-044,2024-10-07 17:52:00,-34.584293,-58.333584,0,77,81,idle
bcd7cbe2-7ae4-4b2e-88cb-ac1491f2a8ce,TRUCK-035,2024-10-07 17:55:00,-34.526186,-58.476965,0,24,97,maintenance
95e8db33-a181-4006-beed-51ca18964250,TRUCK-031,2024-10-07 17:56:00,-34.548573,-58.341367,0,82,96,stopped
304c4f9b-6688-4277-86f2-164257625b96,TRUCK-040,2024-10-07 18:03:00,-34.553448,-58.419683,0,71,65,stopped
563185a6-1665-4e9a-a32f-92450be5384d,TRUCK-046,2024-10-07 18:05:00,-34.528312,-58.436803,0,36,99,maintenance
1f723e35-c747-412e-9dbd-c4c935b7fc36,TRUCK-049,2024-10-07 18:17:00,-34.592409,-58.361584,0,71,70,idle
09027543-cc35-4097-abf4-94cd32d124e2,TRUCK-026,2024-10-07 18:28:00,-34.551453,-58.346,0,36,65,maintenance
af17bc8a-6f30-45a8-a51c-2963c7a714bb,TRUCK-029,2024-10-07 18:34:00,-34.532724,-58.336177,0,33,87,maintenance
925a7119-17d7-4ead-b1ac-0b545b37381d,TRUCK-017,2024-10-07 18:49:00,-34.535078,-58.408392,0,76,91,idle
e5953e3d-0662-4a0d-b750-2b90a8187209,TRUCK-049,2024-10-07 18:59:00,-34.579229,-58.389412,0,74,92,idle
928e142f-79b0-463a-b093-31483a72d5a8,TRUCK-044,2024-10-07 19:10:00,-34.508241,-58.491995,58,103,77,moving
acc57f51-e40d-4e7b-a9ee-2fa2bac3740b,TRUCK-018,2024-10-07 19:15:00,-34.545464,-58.374015,0,38,82,maintenance
40edb346-037c-4619-9d8d-3f7b890dbe53,TRUCK-008,2024-10-07 19:21:00,-34.504475,-58.342544,53,104,61,moving
af4176de-6164-4d41-b1f5-b73260895b54,TRUCK-025,2024-10-07 19:30:00,-34.596248,-58.436619,0,78,76,idle
76a8d2fd-ed4b-4472-96be-28feb957fb5b,TRUCK-050,2024-10-07 19:32:00,-34.535399,-58.30657,0,82,89,stopped
81fd296e-da3d-48eb-9500-0401b5bb4077,TRUCK-016,2024-10-07 19:43:00,-34.592683,-58.371739,0,77,89,idle
5ef91c20-445a-4a3b-8fa6-e0d9d9149bea,TRUCK-003,2024-10-07 19:52:00,-34.530877,-58.477175,81,102,77,moving
ccf52cc3-f478-4e02-b8d3-d8c1be0595e6,TRUCK-004,2024-10-07 20:00:00,-34.565259,-58.339609,0,70,91,idle
2666a26e-82ec-4ac5-b62d-cdb58e14787b,TRUCK-043,2024-10-07 20:15:00,-34.526155,-58.406441,0,21,69,maintenance
a0b9dfa1-64c7-4253-91f1-d9bbb6d8489e,TRUCK-038,2024-10-07 20:16:00,-34.519961,-58.446023,0,81,72,idle
7faed6bf-9751-4c2e-a208-8a06fe45a682,TRUCK-039,2024-10-07 20:22:00,-34.522912,-58.329753,0,79,68,stopped
15836c33-eba1-4433-bf55-1198e83b89a7,TRUCK-046,2024-10-07 20:30:00,-34.581946,-58.35935,0,75,98,stopped
a580fd73-bde7-49a5-bc87-e2e009657fc0,TRUCK-016,2024-10-07 20:44:00,-34.596803,-58.37595,0,84,92,idle
54df0d06-efaf-4b99-ab53-785f8669f319,TRUCK-027,2024-10-07 20:57:00,-34.525383,-58.419886,0,25,99,maintenance
1cc5052d-47cf-4726-9324-be0ae1d18fc5,TRUCK-017,2024-10-07 21:01:00,-34.530101,-58.330692,0,74,77,idle
df139d43-fa28-48e0-8444-9607072cc1d2,TRUCK-040,2024-10-07 21:08:00,-34.505242,-58.491548,0,75,84,idle
5abff2e1-2ee7-41e9-bee5-cd752b93f3cd,TRUCK-048,2024-10-07 21:23:00,-34.519327,-58.442018,0,83,61,stopped
73317eed-da49-4104-9cb1-d0907837393b,TRUCK-038,2024-10-07 21:26:00,-34.527457,-58.496465,64,98,99,moving
0f95c49c-08f7-473a-9341-f79a362a31dc,TRUCK-036,2024-10-07 21:32:00,-34.521666,-58.338891,0,76,87,stopped
